iso3,gcm,scenario,variable,from_year,to_year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
AUT,bccr_bcm2_0,b1,tas,2060,2079,31.824108887,31.743134654,34.8761408018,42.845403497,52.602341522,63.08312378,67.944549002,65.379546014,55.523561234,46.8033430622,36.778658225,32.7607732598
AUT,bccr_bcm2_0,a2,tas,2080,2099,33.819835316,35.029285223,37.974180464599996,46.4461176092,54.885789914,66.426812744,70.689278336,69.004070492,59.204360678,49.5274031204,40.3834173026,36.6545726438
AUT,bccr_bcm2_0,b1,tas,2080,2099,31.510998536,31.3027826486,33.991251998,42.2800270772,54.192742358000004,64.275215288,68.457550604,64.693035338,55.813430516,47.4303178274,39.280080344,32.0900779022
BGR,bccr_bcm2_0,a2,tas,2020,2039,32.794187927,32.843180084,37.9333381658,49.4190773006,62.603000636000004,73.31174546,78.833734898,77.67553559000001,65.41854247399999,53.825027468,43.3210540766,36.8290885928
BGR,bccr_bcm2_0,b1,tas,2020,2039,32.6995681766,33.0361137392,37.1849632268,48.802867889,60.994650272,73.05486450800001,80.01301422200001,77.684640494,64.910761268,54.553112024,42.9587936402,38.901631928
BGR,bccr_bcm2_0,a2,tas,2040,2059,35.4875823968,33.9835128782,39.4029518126,50.201530448,63.1287239,75.026896664,82.61966476399999,78.50625305,66.29205857,55.339369196,45.1393257146,38.3418235778
BGR,bccr_bcm2_0,b1,tas,2040,2059,32.9283309938,33.165944672,37.1059989926,48.2818618778,61.08475875800001,73.88812256,79.483486946,78.071585846,64.034917448,53.784549716,43.3464668276,36.7045173644
BGR,bccr_bcm2_0,a2,tas,2060,2079,35.7713935844,34.0294013978,41.5209648128,52.007483678,64.017668912,76.35896148200001,83.879144294,82.066475678,68.28734055199999,56.295605462,45.3538406372,38.6802162176
BGR,bccr_bcm2_0,b1,tas,2060,2079,33.5409492488,34.4905662542,39.7315597532,50.131616216,61.19394225799999,74.060360726,82.113881684,80.239408106,66.43205871800001,54.164244074,43.4818939208,36.3281051642
BGR,bccr_bcm2_0,a2,tas,2080,2099,35.248993682,37.5662094116,42.2594177252,54.63254318,64.655699918,80.126908106,86.18235245599999,85.82057267,71.05987090400001,57.381123344,45.4508499146,40.1422492976
BGR,bccr_bcm2_0,b1,tas,2080,2099,34.7755928036,34.4942672738,39.0092018126,50.219472506,64.074406442,75.86450805199999,81.96968613199999,78.21781386800001,66.382373048,54.390225974,44.361383819,36.3290184014
CAN,bccr_bcm2_0,a2,tas,2020,2039,-20.405343027999997,-19.230112192,-5.265415354000005,13.803839204000003,30.1625485538,41.3762785862,49.3081304036,47.678428214600004,37.6961857322,23.8205680376,7.637526517999998,-8.792463892
CAN,bccr_bcm2_0,b1,tas,2020,2039,-19.692482476000002,-19.556469976000002,-2.921476179999999,14.187999803,30.48773333,41.7734703698,49.6480642358,47.9072365088,37.8413352986,24.293603125399997,7.705864850000001,-7.179947067999997
CAN,bccr_bcm2_0,a2,tas,2040,2059,-17.663868111999996,-16.475044198000006,-3.3535828660000035,15.388150249399999,31.2035832446,42.4914417698,50.599547438,48.823671965,38.6852554976,25.9420094024,9.316137848,-6.347987554000007
CAN,bccr_bcm2_0,b1,tas,2040,2059,-19.158241558,-18.541622956000005,-3.322384618000001,14.796155920999997,30.3216322946,41.713453859,49.4796683192,48.0673492736,37.9498678844,24.1980996506,9.259025468,-7.310819938000002
CAN,bccr_bcm2_0,a2,tas,2060,2079,-12.139681629999998,-14.034505216,-0.11032853799999742,17.240019180799997,33.0939449366,43.704282326,52.026433178000005,50.125259354,40.6698310328,27.9300599042,14.17812566,-1.3214988400000038
CAN,bccr_bcm2_0,b1,tas,2060,2079,-16.609268596,-14.298304144,-0.096135898,16.228016402,31.709626394,42.7077903074,50.796471146,48.9876812744,39.1764146954,25.8512324792,11.295568417999998,-4.560273778000003
CAN,bccr_bcm2_0,a2,tas,2080,2099,-8.595242049999996,-9.402428434,2.077979720000002,17.893840827200002,33.8913778838,44.9595700016,53.391218792000004,51.48250592,41.930953709,30.9394906916,18.2327411336,3.3683199980000005
CAN,bccr_bcm2_0,b1,tas,2080,2099,-15.103957846,-16.157689168000005,-2.780696956,16.579485563,31.8080233256,43.0478144618,50.884640672,49.0832119904,39.4579570028,26.3528864132,11.015494483999998,-3.789829840000003
CHL,bccr_bcm2_0,a2,tas,2020,2039,54.352957802,54.775850018,52.745885582,48.603964343,43.787444306,40.7026050026,39.149105835200004,39.7448443814,41.6340916232,44.1750968942,48.4346944544,51.88289675
CHL,bccr_bcm2_0,b1,tas,2020,2039,54.249612746,54.76372583,52.494127988,48.60782231,43.761721584200004,40.1706057956,39.0508252826,39.9490674692,41.5879313882,44.363440814,48.2607740138,51.66022546400001
