iso3,gcm,scenario,variable,from_year,to_year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
FRA,bccr_bcm2_0,a2,tas,2040,2059,35.399740878017816,35.34950173117995,35.487889515268726,35.54841918945473,34.615896329011235,34.45464200106784,33.863407759234185,33.475174227628294,33.760234485973236,33.38588201349424,33.12586558948924,34.246650834516416
FRA,bccr_bcm2_0,b1,tas,2040,2059,35.123141756924,35.36646062677455,34.27317615855636,34.23227539062494,33.600163685191674,33.786277077416216,34.48370250355002,33.94466497247895,34.20803222656171,34.28272594105214,32.97573908025566,35.261388050426
FRA,bccr_bcm2_0,a2,tas,2060,2079,36.699584960936,35.544713800604,36.55373479669782,37.07305020419,35.63774802468091,35.730684037642185,35.147707852451276,35.756809858844,36.19691883434054,34.50896107066836,35.26762362393527,36.45649746981418
FRA,bccr_bcm2_0,b1,tas,2060,2079,35.63364812677564,36.11883267489309,35.80075683593818,35.94791370738691,35.27208307439655,34.93421852805396,34.66413463245806,34.72212246981495,35.16869007457449,33.21864013671876,32.72412553267051,35.29356800426
FRA,bccr_bcm2_0,a2,tas,2080,2099,37.32840742631328,38.486306485262546,38.303415749289634,38.303492320667274,37.01542857776982,38.017568137427816,38.23794222745127,38.955201305044724,38.21001697887091,36.480525901099455,35.76391102183891,37.725251908736546
FRA,bccr_bcm2_0,b1,tas,2080,2099,35.273702725500364,35.92779541015564,35.57478304776364,35.46530095880764,35.690504039418364,35.187193714488906,35.44762129350113,34.81718916459571,35.32962812944018,34.09859008788953,33.557904607599255,34.27570967240824
GRC,bccr_bcm2_0,a2,tas,2020,2039,33.9996704101568,33.127429199219,33.29981994629,33.8669403076175,34.0156707763669,33.7474212646479,33.386492919921594,33.14514465332009,32.89913024902399,32.61779785156223,32.69143066406256,32.5290557861327
GRC,bccr_bcm2_0,b1,tas,2020,2039,33.9754302978526,33.2945800781247,33.3339782714845,33.8000427246083,33.4937316894534,33.6888732910149,34.3752746582027,33.7232482910172,33.0651458740236,33.5364288330084,32.595004272461,33.9768493652362
GRC,bccr_bcm2_0,a2,tas,2040,2059,35.615258789062,33.8661437988275,34.2326934814449,34.5607910156245,34.841122436522,35.105441284179,35.946844482422,34.537042236327,34.2272613525377,34.1330718994148,34.206033325195904,33.9923919677745
GRC,bccr_bcm2_0,b1,tas,2040,2059,34.1360473632801,33.1978088378908,33.3337799072267,33.5037322998043,33.6728149414057,34.4852081298827,34.3225769042981,34.2720764160157,33.0659332275391,32.9610382080079,33.0597869873046,33.283822631836
GRC,bccr_bcm2_0,a2,tas,2060,2079,36.000305175781,33.9465881347653,35.995483398437,36.061703491212,35.582501220704,36.37575378418,37.577746582029,37.001208496090996,36.101593017578,35.34321899414,34.832684326172,34.857772827147
